* Measurement data measured by REW V5.20.13
* Source: Trace Arithmetic result A * B conjugate
* Format: Trace Arithmetic result A * B conjugate
* Dated: Jan 28, 2023 4:42:55 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic A times Bconj A = Jan 28 B = Correct
* Measurement: A times Bconj
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 2.1972656 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
285.278297 80.106 -118.7028
285.644508 80.103 -118.6063
286.010719 80.100 -118.5082
286.376930 80.097 -118.4095
286.743141 80.096 -118.3113
287.109352 80.095 -118.2150
287.475563 80.095 -118.1217
287.841774 80.095 -118.0326
288.207985 80.096 -117.9485
288.574195 80.097 -117.8696
288.940406 80.098 -117.7957
289.306617 80.098 -117.7264
289.672828 80.098 -117.6608
290.039039 80.098 -117.5978
290.405250 80.097 -117.5362
290.771461 80.096 -117.4751
291.137672 80.094 -117.4136
291.503883 80.092 -117.3509
291.870094 80.089 -117.2868
292.236305 80.087 -117.2209
292.602515 80.084 -117.1534
292.968726 80.081 -117.0842
293.334937 80.078 -117.0135
293.701148 80.075 -116.9413
294.067359 80.072 -116.8678
294.433570 80.069 -116.7929
294.799781 80.066 -116.7169
295.165992 80.063 -116.6396
295.532203 80.060 -116.5614
295.898414 80.057 -116.4823
296.264625 80.055 -116.4026
296.630835 80.052 -116.3224
296.997046 80.050 -116.2421
297.363257 80.048 -116.1618
297.729468 80.045 -116.0817
298.095679 80.043 -116.0018
298.461890 80.041 -115.9222
298.828101 80.039 -115.8428
299.194312 80.037 -115.7636
299.560523 80.035 -115.6844
299.926734 80.033 -115.6051
300.292944 80.031 -115.5257
300.659155 80.029 -115.4459
301.025366 80.027 -115.3660
301.391577 80.025 -115.2858
301.757788 80.023 -115.2055
302.123999 80.021 -115.1251
302.490210 80.019 -115.0449
302.856421 80.017 -114.9650
303.222632 80.015 -114.8855
303.588843 80.014 -114.8066
303.955054 80.012 -114.7283
304.321264 80.011 -114.6506
304.687475 80.009 -114.5735
305.053686 80.007 -114.4967
305.419897 80.005 -114.4203
305.786108 80.003 -114.3439
306.152319 80.001 -114.2675
306.518530 79.999 -114.1908
306.884741 79.997 -114.1137
307.250952 79.995 -114.0363
307.617163 79.993 -113.9586
307.983374 79.991 -113.8807
308.349584 79.989 -113.8027
308.715795 79.986 -113.7249
309.082006 79.984 -113.6474
309.448217 79.982 -113.5703
309.814428 79.980 -113.4935
310.180639 79.978 -113.4171
310.546850 79.976 -113.3411
310.913061 79.974 -113.2651
311.279272 79.971 -113.1890
311.645483 79.969 -113.1128
312.011694 79.966 -113.0363
312.377904 79.964 -112.9596
312.744115 79.961 -112.8826
313.110326 79.959 -112.8054
313.476537 79.956 -112.7283
313.842748 79.954 -112.6513
314.208959 79.951 -112.5744
314.575170 79.948 -112.4976
314.941381 79.945 -112.4206
315.307592 79.942 -112.3432
315.673803 79.939 -112.2650
316.040014 79.936 -112.1858
316.406224 79.933 -112.1052
316.772435 79.930 -112.0231
317.138646 79.927 -111.9395
317.504857 79.924 -111.8547
317.871068 79.921 -111.7690
318.237279 79.919 -111.6830
318.603490 79.917 -111.5971
318.969701 79.915 -111.5120
319.335912 79.914 -111.4279
319.702123 79.912 -111.3452
320.068334 79.911 -111.2637
