* Measurement data measured by REW V5.20.13
* Source: Trace Arithmetic result A * B conjugate
* Format: Trace Arithmetic result A * B conjugate
* Dated: May 7, 2023 8:18:03 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: KZ LL R
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 2.1972656 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
268.798806 82.369 151.1178
269.165017 82.362 151.1609
269.531228 82.358 151.2094
269.897439 82.355 151.2568
270.263650 82.353 151.2992
270.629861 82.352 151.3344
270.996072 82.352 151.3602
271.362283 82.351 151.3747
271.728494 82.347 151.3799
272.094705 82.342 151.3842
272.460916 82.333 151.4005
272.827126 82.323 151.4390
273.193337 82.316 151.4992
273.559548 82.311 151.5671
273.925759 82.311 151.6218
274.291970 82.311 151.6483
274.658181 82.309 151.6483
275.024392 82.303 151.6395
275.390603 82.292 151.6455
275.756814 82.281 151.6796
276.123025 82.272 151.7368
276.489235 82.267 151.7975
276.855446 82.265 151.8415
277.221657 82.263 151.8625
277.587868 82.258 151.8712
277.954079 82.250 151.8862
278.320290 82.242 151.9202
278.686501 82.236 151.9703
279.052712 82.233 152.0216
279.418923 82.231 152.0582
279.785134 82.230 152.0756
280.151345 82.226 152.0831
280.517555 82.220 152.0963
280.883766 82.212 152.1257
281.249977 82.206 152.1697
281.616188 82.202 152.2171
281.982399 82.200 152.2563
282.348610 82.198 152.2834
282.714821 82.194 152.3037
283.081032 82.190 152.3260
283.447243 82.184 152.3557
283.813454 82.179 152.3917
284.179665 82.174 152.4291
284.545875 82.171 152.4646
284.912086 82.167 152.4987
285.278297 82.163 152.5335
285.644508 82.161 152.5680
286.010719 82.159 152.5963
286.376930 82.157 152.6118
286.743141 82.154 152.6138
287.109352 82.148 152.6114
287.475563 82.139 152.6204
287.841774 82.129 152.6535
288.207985 82.121 152.7103
288.574195 82.116 152.7758
288.940406 82.116 152.8286
289.306617 82.117 152.8549
289.672828 82.115 152.8582
290.039039 82.110 152.8572
290.405250 82.101 152.8732
290.771461 82.093 152.9153
291.137672 82.087 152.9738
291.503883 82.086 153.0263
291.870094 82.086 153.0547
292.236305 82.085 153.0577
292.602515 82.079 153.0530
292.968726 82.070 153.0650
293.334937 82.060 153.1083
293.701148 82.054 153.1766
294.067359 82.052 153.2467
294.433570 82.054 153.2934
294.799781 82.057 153.3064
295.165992 82.056 153.2965
295.532203 82.050 153.2876
295.898414 82.040 153.3011
296.264625 82.031 153.3435
296.630835 82.025 153.4037
296.997046 82.023 153.4627
297.363257 82.022 153.5064
297.729468 82.021 153.5333
298.095679 82.018 153.5529
298.461890 82.014 153.5767
298.828101 82.009 153.6101
299.194312 82.005 153.6500
299.560523 82.003 153.6875
299.926734 82.001 153.7151
300.292944 81.998 153.7309
300.659155 81.994 153.7400
301.025366 81.988 153.7521
301.391577 81.980 153.7773
301.757788 81.972 153.8215
302.123999 81.966 153.8817
302.490210 81.964 153.9458
302.856421 81.966 153.9953
303.222632 81.969 154.0145
303.588843 81.971 154.0008
303.955054 81.968 153.9686
304.321264 81.960 153.9441
304.687475 81.948 153.9506
305.053686 81.937 153.9943
305.419897 81.930 154.0589
305.786108 81.928 154.1159
306.152319 81.928 154.1444
306.518530 81.926 154.1458
306.884741 81.919 154.1436
307.250952 81.908 154.1669
307.617163 81.898 154.2288
307.983374 81.893 154.3157
308.349584 81.894 154.3951
308.715795 81.899 154.4373
309.082006 81.903 154.4351
309.448217 81.901 154.4082
309.814428 81.893 154.3896
310.180639 81.881 154.4046
310.546850 81.870 154.4562
310.913061 81.864 154.5269
311.279272 81.862 154.5928
311.645483 81.863 154.6386
312.011694 81.864 154.6640
312.377904 81.863 154.6782
312.744115 81.861 154.6899
313.110326 81.858 154.7017
313.476537 81.855 154.7122
313.842748 81.850 154.7227
314.208959 81.844 154.7394
314.575170 81.838 154.7702
314.941381 81.832 154.8163
315.307592 81.830 154.8696
315.673803 81.829 154.9160
316.040014 81.830 154.9453
316.406224 81.830 154.9589
316.772435 81.827 154.9684
317.138646 81.822 154.9864
317.504857 81.817 155.0168
317.871068 81.814 155.0523
318.237279 81.812 155.0812
318.603490 81.809 155.0981
318.969701 81.805 155.1089
319.335912 81.798 155.1263
319.702123 81.791 155.1592
320.068334 81.786 155.2044
320.434544 81.783 155.2485
320.800755 81.782 155.2771
321.166966 81.780 155.2868
321.533177 81.774 155.2882
321.899388 81.766 155.2995
322.265599 81.757 155.3347
322.631810 81.749 155.3949
322.998021 81.745 155.4683
323.364232 81.745 155.5364
323.730443 81.748 155.5837
324.096653 81.752 155.6039
324.462864 81.753 155.6010
324.829075 81.751 155.5880
325.195286 81.745 155.5822
325.561497 81.736 155.5986
325.927708 81.728 155.6431
326.293919 81.723 155.7065
326.660130 81.722 155.7668
327.026341 81.725 155.7996
327.392552 81.727 155.7946
327.758763 81.723 155.7641
328.124973 81.712 155.7401
328.491184 81.697 155.7561
328.857395 81.681 155.8269
329.223606 81.672 155.9376
329.589817 81.672 156.0513
329.956028 81.678 156.1305
330.322239 81.687 156.1580
330.688450 81.692 156.1431
331.054661 81.692 156.1116
331.420872 81.688 156.0881
331.787083 81.682 156.0837
332.153293 81.675 156.0951
332.519504 81.670 156.1129
332.885715 81.665 156.1314
333.251926 81.659 156.1522
333.618137 81.653 156.1809
333.984348 81.647 156.2228
334.350559 81.642 156.2787
334.716770 81.639 156.3445
335.082981 81.638 156.4125
335.449192 81.641 156.4713
335.815403 81.646 156.5089
336.181613 81.650 156.5174
336.547824 81.651 156.4996
336.914035 81.647 156.4718
337.280246 81.637 156.4587
337.646457 81.623 156.4818
338.012668 81.611 156.5458
338.378879 81.604 156.6345
338.745090 81.602 156.7189
339.111301 81.605 156.7733
339.477512 81.608 156.7900
339.843723 81.606 156.7818
340.209933 81.601 156.7726
340.576144 81.592 156.7830
340.942355 81.583 156.8196
341.308566 81.577 156.8749
341.674777 81.575 156.9339
342.040988 81.575 156.9827
342.407199 81.578 157.0135
342.773410 81.581 157.0248
343.139621 81.583 157.0198
343.505832 81.582 157.0052
343.872043 81.579 156.9909
344.238253 81.573 156.9871
