* Measurement data measured by REW V5.20.13
* Source: Trace Arithmetic result A * B conjugate
* Format: Trace Arithmetic result A * B conjugate
* Dated: Aug 1, 2023 6:35:48 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic A times Bconj A = DUO R B = CorrectV2
* Measurement: A times Bconj
* Smoothing: None
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
217.350769 81.156 -117.8542
217.687225 81.149 -117.9250
218.023682 81.143 -117.9928
218.360138 81.136 -118.0600
218.696594 81.131 -118.1274
219.033051 81.125 -118.1952
219.369507 81.120 -118.2634
219.705963 81.115 -118.3333
220.042419 81.111 -118.4064
220.378876 81.108 -118.4828
220.715332 81.104 -118.5615
221.051788 81.100 -118.6407
221.388245 81.096 -118.7201
221.724701 81.092 -118.8015
222.061157 81.089 -118.8868
222.397614 81.084 -118.9752
222.734070 81.077 -119.0599
223.070526 81.069 -119.1307
223.406982 81.061 -119.1787
223.743439 81.056 -119.2036
224.079895 81.055 -119.2176
224.416351 81.059 -119.2421
224.752808 81.066 -119.2982
225.089264 81.074 -119.3954
225.425720 81.077 -119.5252
225.762177 81.073 -119.6635
226.098633 81.064 -119.7819
226.435089 81.052 -119.8621
226.771545 81.042 -119.9047
227.108002 81.036 -119.9288
227.444458 81.035 -119.9603
227.780914 81.037 -120.0172
228.117371 81.037 -120.0989
228.453827 81.033 -120.1880
228.790283 81.026 -120.2617
229.126740 81.018 -120.3074
229.463196 81.014 -120.3318
229.799652 81.015 -120.3579
230.136108 81.020 -120.4115
230.472565 81.025 -120.5043
230.809021 81.024 -120.6252
231.145477 81.017 -120.7466
231.481934 81.006 -120.8388
231.818390 80.993 -120.8887
232.154846 80.985 -120.9075
232.491302 80.983 -120.9243
232.827759 80.984 -120.9677
233.164215 80.985 -121.0481
233.500671 80.982 -121.1514
233.837128 80.973 -121.2474
234.173584 80.960 -121.3093
234.510040 80.949 -121.3303
234.846497 80.944 -121.3286
235.182953 80.945 -121.3364
235.519409 80.950 -121.3802
235.855865 80.954 -121.4655
236.192322 80.954 -121.5739
236.528778 80.948 -121.6768
236.865234 80.940 -121.7521
237.201691 80.933 -121.7980
237.538147 80.930 -121.8315
237.874603 80.931 -121.8768
238.211060 80.934 -121.9487
238.547516 80.934 -122.0441
238.883972 80.931 -122.1447
239.220428 80.924 -122.2299
239.556885 80.916 -122.2891
239.893341 80.910 -122.3276
240.229797 80.908 -122.3615
240.566254 80.908 -122.4062
240.902710 80.908 -122.4673
241.239166 80.906 -122.5382
241.575623 80.901 -122.6056
241.912079 80.896 -122.6597
242.248535 80.891 -122.7003
242.584991 80.888 -122.7368
242.921448 80.887 -122.7812
243.257904 80.887 -122.8411
243.594360 80.884 -122.9142
243.930817 80.880 -122.9908
244.267273 80.873 -123.0591
244.603729 80.866 -123.1125
244.940186 80.860 -123.1527
245.276642 80.856 -123.1888
245.613098 80.854 -123.2319
245.949554 80.853 -123.2892
246.286011 80.852 -123.3606
246.622467 80.850 -123.4393
246.958923 80.845 -123.5156
247.295380 80.840 -123.5823
247.631836 80.836 -123.6384
247.968292 80.833 -123.6895
248.304749 80.832 -123.7449
248.641205 80.832 -123.8118
248.977661 80.832 -123.8912
249.314117 80.829 -123.9763
249.650574 80.824 -124.0557
249.987030 80.817 -124.1193
250.323486 80.811 -124.1638
250.659943 80.807 -124.1949
250.996399 80.805 -124.2241
251.332855 80.805 -124.2627
251.669312 80.806 -124.3160
252.005768 80.805 -124.3807
252.342224 80.802 -124.4478
252.678680 80.798 -124.5077
253.015137 80.793 -124.5559
253.351593 80.788 -124.5942
253.688049 80.785 -124.6290
