* Measurement data measured by REW V5.20.13
* Source: Trace Arithmetic result A * B conjugate
* Format: Trace Arithmetic result A * B conjugate
* Dated: May 7, 2023 8:38:11 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: A times Bconj
* Smoothing: None
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
295.072174 79.739 167.3710
295.408630 79.732 167.3022
295.745087 79.718 167.2662
296.081543 79.703 167.2861
296.417999 79.692 167.3502
296.754456 79.690 167.4203
297.090912 79.694 167.4554
297.427368 79.700 167.4362
297.763824 79.701 167.3745
298.100281 79.694 167.3051
298.436737 79.680 167.2654
298.773193 79.665 167.2767
299.109650 79.654 167.3362
299.446106 79.649 167.4224
299.782562 79.652 167.5079
300.119019 79.661 167.5711
300.455475 79.673 167.5998
300.791931 79.686 167.5896
301.128387 79.698 167.5416
301.464844 79.704 167.4636
301.801300 79.703 167.3732
302.137756 79.694 167.2982
302.474213 79.679 167.2697
302.810669 79.662 167.3084
303.147125 79.649 167.4113
303.483582 79.645 167.5488
303.820038 79.652 167.6747
304.156494 79.666 167.7479
304.492950 79.679 167.7517
304.829407 79.687 167.7008
305.165863 79.685 167.6318
305.502319 79.674 167.5849
305.838776 79.658 167.5850
306.175232 79.644 167.6328
306.511688 79.634 167.7084
306.848145 79.629 167.7849
307.184601 79.628 167.8413
307.521057 79.628 167.8712
307.857513 79.628 167.8802
308.193970 79.625 167.8798
308.530426 79.620 167.8796
308.866882 79.616 167.8844
